COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
10000001,38,22/04/2025 22:00,2,S
10000001,38,22/04/2025 23:00,5,S
10000001,38,23/04/2025 00:00,4,S
10000001,38,23/04/2025 01:00,3,S
10000001,38,23/04/2025 02:00,3,S
10000001,38,23/04/2025 03:00,2,S
10000001,38,23/04/2025 04:00,2,S
10000001,38,23/04/2025 05:00,2,S
10000001,38,23/04/2025 06:00,11,S
10000001,38,23/04/2025 07:00,38,S
10000001,38,23/04/2025 08:00,37,S
10000001,38,23/04/2025 09:00,17,S
10000001,38,23/04/2025 10:00,14,S
10000001,38,23/04/2025 11:00,8,S
10000001,38,23/04/2025 12:00,8,S
10000001,38,23/04/2025 13:00,7,S
10000001,38,23/04/2025 14:00,5,S
10000001,38,23/04/2025 15:00,5,S
10000001,38,23/04/2025 16:00,9,S
10000001,38,23/04/2025 17:00,8,S
10000001,38,23/04/2025 18:00,6,S
10000001,38,23/04/2025 19:00,6,S
10000001,38,23/04/2025 20:00,14,S
10000001,38,23/04/2025 21:00,8,S
10000001,38,23/04/2025 22:00,3,S
10000001,38,23/04/2025 23:00,3,S
10000001,38,24/04/2025 00:00,3,S
10000001,38,24/04/2025 01:00,2,S
10000001,38,24/04/2025 02:00,2,S
10000001,38,24/04/2025 03:00,2,S
10000001,38,24/04/2025 04:00,2,S
10000001,38,24/04/2025 05:00,3,S
10000001,38,24/04/2025 06:00,5,S
10000001,38,24/04/2025 07:00,13,S
10000001,38,24/04/2025 08:00,35,S
10000001,38,24/04/2025 09:00,13,S
10000001,38,24/04/2025 10:00,9,S
10000001,38,24/04/2025 11:00,9,S
10000001,38,24/04/2025 12:00,7,S
10000001,38,24/04/2025 13:00,6,S
10000001,38,24/04/2025 14:00,5,S
10000001,38,24/04/2025 15:00,5,S
10000001,38,24/04/2025 16:00,6,S
10000001,38,24/04/2025 17:00,7,S
10000001,38,24/04/2025 18:00,11,S
10000001,38,24/04/2025 19:00,1,S
10000001,38,24/04/2025 20:00,2,S
10000001,38,24/04/2025 21:00,2,S
10000001,38,24/04/2025 22:00,3,S
10000001,38,24/04/2025 23:00,2,S
10000001,38,25/04/2025 00:00,3,S
10000001,38,25/04/2025 01:00,2,S
10000001,38,25/04/2025 02:00,1,S
10000001,38,25/04/2025 03:00,1,S
10000001,38,25/04/2025 04:00,2,S
10000001,38,25/04/2025 05:00,2,S
10000001,38,25/04/2025 06:00,3,S
10000001,38,25/04/2025 07:00,3,S
10000001,38,25/04/2025 08:00,5,S
10000001,38,25/04/2025 09:00,7,S
10000001,38,25/04/2025 10:00,4,S
10000001,38,25/04/2025 11:00,5,S
10000001,38,25/04/2025 12:00,5,S
10000001,38,25/04/2025 13:00,4,S
10000001,38,25/04/2025 14:00,3,S
10000001,38,25/04/2025 15:00,3,S
10000001,38,25/04/2025 16:00,4,S
10000001,38,25/04/2025 17:00,6,S
10000001,38,25/04/2025 18:00,4,S
10000001,38,25/04/2025 19:00,5,S
10000001,38,25/04/2025 20:00,6,S
10000001,38,25/04/2025 21:00,4,S
10000001,38,25/04/2025 22:00,4,S
10000001,38,25/04/2025 23:00,4,S
10000001,38,26/04/2025 00:00,4,S
10000001,38,26/04/2025 01:00,2,S
10000001,38,26/04/2025 02:00,1,S
10000001,38,26/04/2025 03:00,1,S
10000001,38,26/04/2025 04:00,1,S
10000001,38,26/04/2025 05:00,2,S
10000001,38,26/04/2025 06:00,4,S
10000001,38,26/04/2025 07:00,7,S
10000001,38,26/04/2025 08:00,7,S
10000001,38,26/04/2025 09:00,8,S
10000001,38,26/04/2025 10:00,11,S
10000001,38,26/04/2025 11:00,10,S
10000001,38,26/04/2025 12:00,7,S
10000001,38,26/04/2025 13:00,7,S
10000001,38,26/04/2025 14:00,4,S
10000001,38,26/04/2025 15:00,3,S
10000001,38,26/04/2025 16:00,4,S
10000001,38,26/04/2025 17:00,3,S
10000001,38,26/04/2025 18:00,4,S
10000001,38,26/04/2025 19:00,5,S
10000001,38,26/04/2025 20:00,7,S
10000001,38,26/04/2025 21:00,4,S
10000001,38,26/04/2025 22:00,4,S
10000001,38,26/04/2025 23:00,4,S
10000001,38,27/04/2025 00:00,4,S
10000001,38,27/04/2025 01:00,3,S
10000001,38,27/04/2025 02:00,2,S
10000001,38,27/04/2025 03:00,2,S
10000001,38,27/04/2025 04:00,2,S
10000001,38,27/04/2025 05:00,3,S
10000001,38,27/04/2025 06:00,7,S
10000001,38,27/04/2025 07:00,4,S
10000001,38,27/04/2025 08:00,6,S
10000001,38,27/04/2025 09:00,5,S
10000001,38,27/04/2025 10:00,6,S
10000001,38,27/04/2025 11:00,3,S
10000001,38,27/04/2025 12:00,4,S
10000001,38,27/04/2025 13:00,2,S
10000001,38,27/04/2025 14:00,3,S
10000001,38,27/04/2025 15:00,3,S
10000001,38,27/04/2025 16:00,3,S
10000001,38,27/04/2025 17:00,4,S
10000001,38,27/04/2025 18:00,5,S
10000001,38,27/04/2025 19:00,5,S
10000001,38,27/04/2025 20:00,10,S
10000001,38,27/04/2025 21:00,17,S
10000001,38,27/04/2025 22:00,8,S
10000001,38,27/04/2025 23:00,6,S
10000001,38,28/04/2025 00:00,4,S
10000001,38,28/04/2025 01:00,2,S
10000001,38,28/04/2025 02:00,3,S
10000001,38,28/04/2025 03:00,1,S
10000001,38,28/04/2025 04:00,2,S
10000001,38,28/04/2025 05:00,5,S
10000001,38,28/04/2025 06:00,14,S
10000001,38,28/04/2025 07:00,24,S
10000001,38,28/04/2025 08:00,18,S
10000001,38,28/04/2025 09:00,14,S
10000001,38,28/04/2025 10:00,13,S
10000001,38,28/04/2025 11:00,7,S
10000001,38,28/04/2025 12:00,6,S
10000001,38,28/04/2025 13:00,6,S
10000001,38,28/04/2025 14:00,6,S
10000001,38,28/04/2025 15:00,5,S
10000001,38,28/04/2025 16:00,4,S
10000001,38,28/04/2025 17:00,6,S
10000001,38,28/04/2025 18:00,7,S
10000001,38,28/04/2025 19:00,8,S
10000001,38,28/04/2025 20:00,6,S
10000001,38,28/04/2025 21:00,3,S
10000001,38,28/04/2025 22:00,4,S
10000001,38,28/04/2025 23:00,3,S
10000001,38,29/04/2025 00:00,3,S
10000001,38,29/04/2025 01:00,2,S
10000001,38,29/04/2025 02:00,2,S
10000001,38,29/04/2025 03:00,2,S
10000001,38,29/04/2025 04:00,2,S
10000001,38,29/04/2025 05:00,2,S
10000001,38,29/04/2025 06:00,3,S
10000001,38,29/04/2025 07:00,17,S
10000001,38,29/04/2025 08:00,36,S
10000001,38,29/04/2025 09:00,20,S
10000001,38,29/04/2025 10:00,11,S
10000001,38,29/04/2025 11:00,6,S
10000001,38,29/04/2025 12:00,4,S
10000001,38,29/04/2025 13:00,4,S
10000001,38,29/04/2025 14:00,4,S
10000001,38,29/04/2025 15:00,4,S
10000001,38,29/04/2025 16:00,4,S
10000001,38,29/04/2025 17:00,5,S
10000001,38,29/04/2025 18:00,4,S
10000001,38,29/04/2025 19:00,8,S
10000001,38,29/04/2025 20:00,11,S
10000001,38,29/04/2025 21:00,7,S
10000001,38,29/04/2025 22:00,8,S
10000001,38,29/04/2025 23:00,4,S
10000001,38,30/04/2025 00:00,2,S
10000001,38,30/04/2025 01:00,2,S
10000001,38,30/04/2025 02:00,1,S
10000001,38,30/04/2025 03:00,1,S
10000001,38,30/04/2025 04:00,1,S
10000001,38,30/04/2025 05:00,1,S
10000001,38,30/04/2025 06:00,4,S
10000001,38,30/04/2025 07:00,24,S
10000001,38,30/04/2025 08:00,30,S
10000001,38,30/04/2025 09:00,17,S
10000001,38,30/04/2025 10:00,11,S
10000001,38,30/04/2025 12:00,4,S
10000001,38,30/04/2025 13:00,5,S
10000001,38,30/04/2025 14:00,3,S
10000001,38,30/04/2025 15:00,3,S
10000001,38,30/04/2025 16:00,5,S
10000001,38,30/04/2025 17:00,6,S
10000001,38,30/04/2025 18:00,7,S
10000001,38,30/04/2025 19:00,11,S
10000001,38,30/04/2025 20:00,9,S
10000001,38,30/04/2025 21:00,3,S
10000001,38,30/04/2025 22:00,4,S
10000001,38,30/04/2025 23:00,5,S
10000001,38,01/05/2025 00:00,3,S
10000001,38,01/05/2025 01:00,2,S
10000001,38,01/05/2025 02:00,1,S
10000001,38,01/05/2025 03:00,1,S
10000001,38,01/05/2025 04:00,1,S
10000001,38,01/05/2025 05:00,1,S
10000001,38,01/05/2025 06:00,2,S
10000001,38,01/05/2025 07:00,3,S
10000001,38,01/05/2025 08:00,6,S
10000001,38,01/05/2025 09:00,5,S
10000001,38,01/05/2025 10:00,4,S
10000001,38,01/05/2025 11:00,2,S
10000001,38,01/05/2025 12:00,2,S
10000001,38,01/05/2025 13:00,1,S
10000001,38,01/05/2025 14:00,1,S
10000001,38,01/05/2025 15:00,1,S
10000001,38,01/05/2025 16:00,1,S
10000001,38,01/05/2025 17:00,2,S
10000001,38,01/05/2025 18:00,4,S
10000001,38,01/05/2025 19:00,3,S
10000001,38,01/05/2025 20:00,5,S
10000001,38,01/05/2025 21:00,2,S
10000001,38,01/05/2025 22:00,2,S
10000001,38,01/05/2025 23:00,1,S
10000001,38,02/05/2025 00:00,1,S
10000001,38,02/05/2025 01:00,1,S
10000001,38,02/05/2025 02:00,1,S
10000001,38,02/05/2025 03:00,0,S
10000001,38,02/05/2025 04:00,1,S
10000001,38,02/05/2025 05:00,1,S
10000001,38,02/05/2025 06:00,5,S
10000001,38,02/05/2025 07:00,12,S
10000001,38,02/05/2025 08:00,14,S
10000001,38,02/05/2025 09:00,13,S
10000001,38,02/05/2025 10:00,10,S
10000001,38,02/05/2025 11:00,7,S
10000001,38,02/05/2025 12:00,7,S
10000001,38,02/05/2025 13:00,8,S
10000001,38,02/05/2025 14:00,6,S
10000001,38,02/05/2025 15:00,5,S
10000001,38,02/05/2025 16:00,5,S
10000001,38,02/05/2025 17:00,6,S
10000001,38,02/05/2025 18:00,6,S
10000001,38,02/05/2025 19:00,6,S
10000001,38,02/05/2025 20:00,7,S
10000001,38,02/05/2025 21:00,3,S
10000001,38,02/05/2025 22:00,4,S
10000001,38,02/05/2025 23:00,5,S
10000001,38,03/05/2025 00:00,4,S
10000001,38,03/05/2025 01:00,2,S
10000001,38,03/05/2025 02:00,2,S
10000001,38,03/05/2025 03:00,2,S
10000001,38,03/05/2025 04:00,2,S
10000001,38,03/05/2025 05:00,2,S
10000001,38,03/05/2025 06:00,10,S
10000001,38,03/05/2025 07:00,19,S
10000001,38,03/05/2025 08:00,11,S
10000001,38,03/05/2025 09:00,12,S
10000001,38,03/05/2025 10:00,7,S
10000001,38,03/05/2025 11:00,6,S
10000001,38,03/05/2025 12:00,3,S
10000001,38,03/05/2025 13:00,1,S
10000001,38,03/05/2025 14:00,1,S
10000001,38,03/05/2025 15:00,1,S
10000001,38,03/05/2025 16:00,1,S
10000001,38,03/05/2025 17:00,1,S
10000001,38,03/05/2025 18:00,1,S
10000001,38,03/05/2025 19:00,1,S
10000001,38,03/05/2025 20:00,1,S
10000001,38,03/05/2025 21:00,1,S
10000001,38,03/05/2025 22:00,0,S
10000001,38,03/05/2025 23:00,1,S
10000001,38,04/05/2025 00:00,2,S
10000001,38,04/05/2025 01:00,2,S
10000001,38,04/05/2025 02:00,1,S
10000001,38,04/05/2025 03:00,0,S
10000001,38,04/05/2025 04:00,0,S
10000001,38,04/05/2025 05:00,1,S
10000001,38,04/05/2025 06:00,2,S
10000001,38,04/05/2025 07:00,1,S
10000001,38,04/05/2025 08:00,1,S
10000001,38,04/05/2025 09:00,2,S
10000001,38,04/05/2025 10:00,1,S
10000001,38,04/05/2025 11:00,2,S
10000001,38,04/05/2025 12:00,1,S
10000001,38,04/05/2025 13:00,1,S
10000001,38,04/05/2025 14:00,1,S
10000001,38,04/05/2025 15:00,1,S
10000001,38,04/05/2025 16:00,0,S
10000001,38,04/05/2025 17:00,1,S
10000001,38,04/05/2025 18:00,2,S
10000001,38,04/05/2025 19:00,1,S
10000001,38,04/05/2025 20:00,1,S
10000001,38,04/05/2025 21:00,0,S
10000001,38,04/05/2025 22:00,1,S
10000001,38,04/05/2025 23:00,1,S
10000001,38,05/05/2025 00:00,1,S
10000001,38,05/05/2025 01:00,0,S
10000001,38,05/05/2025 02:00,0,S
10000001,38,05/05/2025 03:00,0,S
10000001,38,05/05/2025 04:00,0,S
10000001,38,05/05/2025 05:00,1,S
10000001,38,05/05/2025 06:00,1,S
10000001,38,05/05/2025 07:00,4,S
10000001,38,05/05/2025 08:00,3,S
10000001,38,05/05/2025 09:00,2,S
10000001,38,05/05/2025 10:00,2,S
10000001,38,05/05/2025 11:00,3,S
10000001,38,05/05/2025 12:00,4,S
10000001,38,05/05/2025 13:00,12,S
10000001,38,05/05/2025 14:00,5,S
10000001,38,05/05/2025 15:00,5,S
10000001,38,05/05/2025 16:00,5,S
10000001,38,05/05/2025 17:00,8,S
10000001,38,05/05/2025 18:00,21,S
10000001,38,05/05/2025 19:00,30,S
10000001,38,05/05/2025 20:00,16,S
10000001,38,05/05/2025 21:00,11,S
10000001,38,05/05/2025 22:00,4,S
10000001,38,05/05/2025 23:00,2,S
10000001,38,06/05/2025 00:00,1,S
10000001,38,06/05/2025 01:00,1,S
10000001,38,06/05/2025 02:00,1,S
10000001,38,06/05/2025 03:00,1,S
10000001,38,06/05/2025 04:00,1,S
10000001,38,06/05/2025 05:00,2,S
10000001,38,06/05/2025 06:00,14,S
10000001,38,06/05/2025 07:00,32,S
10000001,38,06/05/2025 08:00,30,S
10000001,38,06/05/2025 09:00,11,S
10000001,38,06/05/2025 10:00,11,S
10000001,38,06/05/2025 11:00,22,S
10000001,38,06/05/2025 12:00,17,S
10000001,38,06/05/2025 13:00,14,S
10000001,38,06/05/2025 14:00,11,S
10000001,38,06/05/2025 15:00,10,S
10000001,38,06/05/2025 16:00,11,S
10000001,38,06/05/2025 17:00,10,S
10000001,38,06/05/2025 18:00,9,S
10000001,38,06/05/2025 19:00,6,S
10000001,38,06/05/2025 20:00,4,S
10000001,38,06/05/2025 21:00,2,S
10000001,38,06/05/2025 22:00,2,S
10000001,38,06/05/2025 23:00,5,S
10000001,38,07/05/2025 00:00,3,S
10000001,38,07/05/2025 01:00,2,S
10000001,38,07/05/2025 02:00,3,S
10000001,38,07/05/2025 03:00,2,S
10000001,38,07/05/2025 04:00,2,S
10000001,38,07/05/2025 05:00,9,S
10000001,38,07/05/2025 06:00,10,S
10000001,38,07/05/2025 07:00,18,S
10000001,38,07/05/2025 08:00,9,S
10000001,38,07/05/2025 09:00,21,S
10000001,38,07/05/2025 10:00,21,S
10000001,38,07/05/2025 11:00,16,S
10000001,38,07/05/2025 12:00,10,S
10000001,38,07/05/2025 13:00,12,S
10000001,38,07/05/2025 14:00,10,S
10000001,38,07/05/2025 15:00,12,S
10000001,38,07/05/2025 16:00,12,S
10000001,38,07/05/2025 17:00,12,S
10000001,38,07/05/2025 18:00,10,S
10000001,38,07/05/2025 19:00,16,S
10000001,38,07/05/2025 20:00,11,S
10000001,38,07/05/2025 21:00,4,S
10000001,38,07/05/2025 22:00,2,S
10000001,38,07/05/2025 23:00,5,S
10000001,38,08/05/2025 00:00,3,S
10000001,38,08/05/2025 01:00,4,S
10000001,38,08/05/2025 02:00,5,S
10000001,38,08/05/2025 03:00,6,S
10000001,38,08/05/2025 04:00,7,S
10000001,38,08/05/2025 05:00,8,S
10000001,38,08/05/2025 06:00,17,S
10000001,38,08/05/2025 07:00,43,S
10000001,38,08/05/2025 08:00,39,S
10000001,38,08/05/2025 09:00,12,S
10000001,38,08/05/2025 10:00,6,S
10000001,38,08/05/2025 11:00,7,S
10000001,38,08/05/2025 12:00,8,S
10000001,38,08/05/2025 13:00,8,S
10000001,38,08/05/2025 14:00,8,S
10000001,38,08/05/2025 15:00,8,S
10000001,38,08/05/2025 16:00,9,S
10000001,38,08/05/2025 17:00,7,S
10000001,38,08/05/2025 18:00,9,S
10000001,38,08/05/2025 19:00,8,S
10000001,38,08/05/2025 20:00,5,S
10000001,38,08/05/2025 21:00,4,S
10000001,38,08/05/2025 22:00,5,S
10000001,38,08/05/2025 23:00,4,S
10000001,38,09/05/2025 00:00,4,S
10000001,38,09/05/2025 01:00,3,S
10000001,38,09/05/2025 02:00,3,S
10000001,38,09/05/2025 03:00,3,S
10000001,38,09/05/2025 04:00,3,S
10000001,38,09/05/2025 05:00,3,S
10000001,38,09/05/2025 06:00,15,S
10000001,38,09/05/2025 07:00,30,S
10000001,38,09/05/2025 08:00,21,S
10000001,38,09/05/2025 09:00,23,S
10000001,38,09/05/2025 10:00,13,S
10000001,38,09/05/2025 11:00,9,S
10000001,38,09/05/2025 12:00,9,S
10000001,38,09/05/2025 13:00,8,S
10000001,38,09/05/2025 14:00,13,S
10000001,38,09/05/2025 15:00,6,S
10000001,38,09/05/2025 16:00,5,S
10000001,38,09/05/2025 17:00,9,S
10000001,38,09/05/2025 18:00,10,S
10000001,38,09/05/2025 19:00,9,S
10000001,38,09/05/2025 20:00,5,S
10000001,38,09/05/2025 21:00,4,S
10000001,38,09/05/2025 22:00,2,S
10000001,38,09/05/2025 23:00,2,S
10000001,38,10/05/2025 00:00,6,S
10000001,38,10/05/2025 01:00,11,S
10000001,38,10/05/2025 02:00,5,S
10000001,38,10/05/2025 03:00,4,S
10000001,38,10/05/2025 04:00,3,S
10000001,38,10/05/2025 05:00,4,S
10000001,38,10/05/2025 06:00,17,S
10000001,38,10/05/2025 07:00,15,S
10000001,38,10/05/2025 08:00,11,S
10000001,38,10/05/2025 09:00,8,S
10000001,38,10/05/2025 10:00,8,S
10000001,38,10/05/2025 11:00,7,S
10000001,38,10/05/2025 12:00,6,S
10000001,38,10/05/2025 13:00,6,S
10000001,38,10/05/2025 14:00,3,S
10000001,38,10/05/2025 15:00,3,S
10000001,38,10/05/2025 16:00,4,S
10000001,38,10/05/2025 17:00,5,S
10000001,38,10/05/2025 18:00,6,S
10000001,38,10/05/2025 19:00,6,S
10000001,38,10/05/2025 20:00,4,S
10000001,38,10/05/2025 21:00,4,S
10000001,38,10/05/2025 22:00,4,S
10000001,38,10/05/2025 23:00,4,S
10000001,38,11/05/2025 00:00,4,S
10000001,38,11/05/2025 01:00,4,S
10000001,38,11/05/2025 02:00,3,S
10000001,38,11/05/2025 03:00,2,S
10000001,38,11/05/2025 04:00,1,S
10000001,38,11/05/2025 05:00,2,S
10000001,38,11/05/2025 06:00,3,S
10000001,38,11/05/2025 07:00,3,S
10000001,38,11/05/2025 08:00,3,S
10000001,38,11/05/2025 09:00,5,S
10000001,38,11/05/2025 10:00,3,S
10000001,38,11/05/2025 11:00,3,S
10000001,38,11/05/2025 12:00,3,S
10000001,38,11/05/2025 13:00,2,S
10000001,38,11/05/2025 14:00,2,S
10000001,38,11/05/2025 15:00,4,S
10000001,38,11/05/2025 16:00,6,S
10000001,38,11/05/2025 17:00,5,S
10000001,38,11/05/2025 18:00,5,S
10000001,38,11/05/2025 19:00,1,S
10000001,38,11/05/2025 20:00,8,S
10000001,38,11/05/2025 21:00,3,S
10000001,38,11/05/2025 22:00,3,S
10000001,38,11/05/2025 23:00,7,S
10000001,38,12/05/2025 00:00,4,S
10000001,38,12/05/2025 01:00,2,S
10000001,38,12/05/2025 02:00,1,S
10000001,38,12/05/2025 03:00,1,S
10000001,38,12/05/2025 04:00,1,S
10000001,38,12/05/2025 05:00,2,S
10000001,38,12/05/2025 06:00,14,S
10000001,38,12/05/2025 07:00,43,S
10000001,38,12/05/2025 08:00,43,S
10000001,38,12/05/2025 09:00,21,S
10000001,38,12/05/2025 10:00,10,S
10000001,38,12/05/2025 11:00,9,S
10000001,38,12/05/2025 12:00,8,S
10000001,38,12/05/2025 13:00,6,S
10000001,38,12/05/2025 14:00,6,S
10000001,38,12/05/2025 15:00,6,S
10000001,38,12/05/2025 16:00,7,S
10000001,38,12/05/2025 17:00,8,S
10000001,38,12/05/2025 18:00,9,S
10000001,38,12/05/2025 19:00,8,S
10000001,38,12/05/2025 20:00,6,S
10000001,38,12/05/2025 21:00,6,S
10000001,38,12/05/2025 22:00,5,S
10000001,38,12/05/2025 23:00,3,S
10000001,38,13/05/2025 00:00,1,S
10000001,38,13/05/2025 01:00,1,S
10000001,38,13/05/2025 02:00,0,S
10000001,38,13/05/2025 03:00,1,S
10000001,38,13/05/2025 04:00,1,S
10000001,38,13/05/2025 05:00,3,S
10000001,38,13/05/2025 06:00,9,S
10000001,38,13/05/2025 07:00,22,S
10000001,38,13/05/2025 08:00,26,S
10000001,38,13/05/2025 09:00,32,S
10000001,38,13/05/2025 10:00,23,S
10000001,38,13/05/2025 11:00,14,S
10000001,38,13/05/2025 12:00,10,S
10000001,38,13/05/2025 13:00,6,S
10000001,38,13/05/2025 14:00,6,S
10000001,38,13/05/2025 15:00,6,S
10000001,38,13/05/2025 16:00,7,S
10000001,38,13/05/2025 17:00,7,S
10000001,38,13/05/2025 18:00,10,S
10000001,38,13/05/2025 19:00,12,S
10000001,38,13/05/2025 20:00,8,S
10000001,38,13/05/2025 21:00,3,S
10000001,38,13/05/2025 22:00,3,S
10000001,38,13/05/2025 23:00,4,S
10000001,38,14/05/2025 00:00,3,S
10000001,38,14/05/2025 01:00,2,S
10000001,38,14/05/2025 02:00,1,S
10000001,38,14/05/2025 03:00,1,S
10000001,38,14/05/2025 04:00,1,S
10000001,38,14/05/2025 05:00,1,S
10000001,38,14/05/2025 06:00,8,S
10000001,38,14/05/2025 07:00,9,S
10000001,38,14/05/2025 08:00,25,S
10000001,38,14/05/2025 09:00,15,S
10000001,38,14/05/2025 10:00,11,S
10000001,38,14/05/2025 11:00,9,S
10000001,38,14/05/2025 12:00,6,S
10000001,38,14/05/2025 13:00,6,S
10000001,38,14/05/2025 14:00,6,S
10000001,38,14/05/2025 15:00,6,S
10000001,38,14/05/2025 16:00,6,S
10000001,38,14/05/2025 17:00,11,S
10000001,38,14/05/2025 18:00,8,S
10000001,38,14/05/2025 19:00,2,S
10000001,38,14/05/2025 20:00,6,S
10000001,38,14/05/2025 21:00,2,S
10000001,38,14/05/2025 22:00,2,S
10000001,38,14/05/2025 23:00,1,S
10000001,38,15/05/2025 00:00,3,S
10000001,38,15/05/2025 01:00,1,S
10000001,38,15/05/2025 02:00,1,S
10000001,38,15/05/2025 03:00,1,S
10000001,38,15/05/2025 04:00,1,S
10000001,38,15/05/2025 05:00,2,S
10000001,38,15/05/2025 06:00,10,S
10000001,38,15/05/2025 07:00,34,S
10000001,38,15/05/2025 08:00,27,S
10000001,38,15/05/2025 09:00,15,S
10000001,38,15/05/2025 10:00,8,S
10000001,38,15/05/2025 11:00,8,S
10000001,38,15/05/2025 12:00,6,S
10000001,38,15/05/2025 13:00,6,S
10000001,38,15/05/2025 14:00,6,S
10000001,38,15/05/2025 15:00,5,S
10000001,38,15/05/2025 16:00,6,S
10000001,38,15/05/2025 17:00,6,S
10000001,38,15/05/2025 18:00,8,S
10000001,38,15/05/2025 19:00,6,S
10000001,38,15/05/2025 20:00,5,S
10000001,38,15/05/2025 21:00,3,S
10000001,38,15/05/2025 22:00,4,S
10000001,38,15/05/2025 23:00,2,S
10000001,38,16/05/2025 00:00,1,S
10000001,38,16/05/2025 01:00,0,S
10000001,38,16/05/2025 02:00,1,S
10000001,38,16/05/2025 03:00,0,S
10000001,38,16/05/2025 04:00,1,S
10000001,38,16/05/2025 05:00,2,S
10000001,38,16/05/2025 06:00,3,S
10000001,38,16/05/2025 07:00,15,S
10000001,38,16/05/2025 08:00,29,S
10000001,38,16/05/2025 09:00,14,S
10000001,38,16/05/2025 10:00,9,S
10000001,38,16/05/2025 11:00,7,S
10000001,38,16/05/2025 12:00,6,S
10000001,38,16/05/2025 13:00,7,S
10000001,38,16/05/2025 14:00,5,S
10000001,38,16/05/2025 15:00,4,S
10000001,38,16/05/2025 16:00,8,S
10000001,38,16/05/2025 17:00,9,S
10000001,38,16/05/2025 18:00,10,S
10000001,38,16/05/2025 19:00,12,S
10000001,38,16/05/2025 20:00,7,S
10000001,38,16/05/2025 21:00,3,S
10000001,38,16/05/2025 22:00,2,S
10000001,38,16/05/2025 23:00,2,S
10000001,38,17/05/2025 00:00,2,S
10000001,38,17/05/2025 01:00,1,S
10000001,38,17/05/2025 02:00,1,S
10000001,38,17/05/2025 03:00,1,S
10000001,38,17/05/2025 04:00,1,S
10000001,38,17/05/2025 05:00,2,S
10000001,38,17/05/2025 06:00,3,S
10000001,38,17/05/2025 07:00,4,S
10000001,38,17/05/2025 08:00,3,S
10000001,38,17/05/2025 09:00,3,S
10000001,38,17/05/2025 10:00,5,S
10000001,38,17/05/2025 11:00,3,S
10000001,38,17/05/2025 12:00,8,S
10000001,38,17/05/2025 13:00,6,S
10000001,38,17/05/2025 14:00,5,S
10000001,38,17/05/2025 15:00,4,S
10000001,38,17/05/2025 16:00,3,S
10000001,38,17/05/2025 17:00,4,S
10000001,38,17/05/2025 18:00,2,S
10000001,38,17/05/2025 19:00,1,S
10000001,38,17/05/2025 20:00,1,S
10000001,38,17/05/2025 21:00,5,S
10000001,38,17/05/2025 22:00,2,S
10000001,38,17/05/2025 23:00,5,S
10000001,38,18/05/2025 00:00,3,S
10000001,38,19/05/2025 13:00,7,S
10000001,38,19/05/2025 14:00,9,S
10000001,38,19/05/2025 15:00,6,S
10000001,38,19/05/2025 16:00,7,S
10000001,38,19/05/2025 17:00,9,S
10000001,38,19/05/2025 18:00,7,S
10000001,38,19/05/2025 19:00,10,S
10000001,38,19/05/2025 20:00,4,S
10000001,38,19/05/2025 21:00,2,S
10000001,38,19/05/2025 22:00,2,S
10000001,38,19/05/2025 23:00,2,S
10000001,38,20/05/2025 00:00,2,S
10000001,38,20/05/2025 01:00,2,S
10000001,38,20/05/2025 02:00,2,S
10000001,38,20/05/2025 03:00,3,S
10000001,38,20/05/2025 04:00,2,S
10000001,38,20/05/2025 05:00,2,S
10000001,38,20/05/2025 06:00,4,S
10000001,38,20/05/2025 07:00,38,S
10000001,38,20/05/2025 08:00,31,S
10000001,38,20/05/2025 09:00,20,S
10000001,38,20/05/2025 10:00,13,S
10000001,38,20/05/2025 11:00,13,S
10000001,38,20/05/2025 12:00,13,S
10000001,38,20/05/2025 13:00,13,S
10000001,38,20/05/2025 14:00,21,S
10000001,38,20/05/2025 15:00,14,S
10000001,38,20/05/2025 16:00,7,S
10000001,38,20/05/2025 17:00,10,S
10000001,38,20/05/2025 18:00,11,S
10000001,38,20/05/2025 19:00,11,S
10000001,38,20/05/2025 20:00,7,S
10000001,38,20/05/2025 21:00,4,S
10000001,38,20/05/2025 22:00,6,S
10000001,38,20/05/2025 23:00,3,S
10000001,38,21/05/2025 00:00,2,S
10000001,38,21/05/2025 01:00,2,S
10000001,38,21/05/2025 02:00,3,S
10000001,38,21/05/2025 03:00,3,S
10000001,38,21/05/2025 04:00,3,S
10000001,38,21/05/2025 05:00,3,S
10000001,38,21/05/2025 06:00,6,S
10000001,38,21/05/2025 07:00,9,S
10000001,38,21/05/2025 08:00,13,S
10000001,38,21/05/2025 09:00,11,S
10000001,38,21/05/2025 10:00,8,S
10000001,38,21/05/2025 11:00,7,S
10000001,38,21/05/2025 12:00,5,S
10000001,38,21/05/2025 13:00,7,S
10000001,38,21/05/2025 14:00,10,S
10000001,38,21/05/2025 15:00,7,S
10000001,38,21/05/2025 16:00,7,S
10000001,38,21/05/2025 17:00,8,S
10000001,38,21/05/2025 18:00,10,S
10000001,38,21/05/2025 19:00,14,S
10000001,38,21/05/2025 20:00,12,S
10000001,38,21/05/2025 21:00,5,S
10000001,38,21/05/2025 22:00,16,S
10000001,38,21/05/2025 23:00,13,S
10000001,38,22/05/2025 00:00,10,S
10000001,38,22/05/2025 01:00,8,S
10000001,38,22/05/2025 02:00,7,S
